TTT,LOS,Price,Reviews,NumberOfNights,Score,Score_in_the_description,priceBeforesale,Cancellation,prepayment,typeBed,DistanceFromCenter,Subway Access,Stars,Locatins_Battery Park,Locatins_Chelsea,Locatins_Chinatown,Locatins_East Harlem,Locatins_East Village,Locatins_Error,Locatins_Flatiron District,Locatins_Gramercy,Locatins_Greenwich Village,Locatins_Harlem,Locatins_Hell's Kitchen,Locatins_Hudson Yards,Locatins_Kips Bay,Locatins_Lower East Side,Locatins_Manhattan,Locatins_Midtown East,Locatins_Murray Hill,Locatins_New York,Locatins_NoMad,Locatins_SoHo,Locatins_Tribeca,Locatins_Union Square,Locatins_Upper East Side,Locatins_Upper West Side,Locatins_Wall Street - Financial District
26,4,4985,1530,4,7.4,1,5865,1,0,7,2400,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,4,5793,3683,4,8.0,2,6437,1,0,7,900,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,6363,2256,4,8.1,2,0,1,0,5,1600,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,4,4179,1387,4,8.1,2,4399,1,1,0,1600,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,5094,1152,4,7.9,1,5993,1,0,7,5400,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,4,4736,1273,4,8.1,2,0,1,1,8,5800,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,5924,1682,4,8.2,2,0,1,0,7,4100,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,7918,2141,4,9.0,4,0,1,0,8,1500,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,4,6396,431,4,7.2,1,0,1,0,8,500,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,4,7618,1343,4,8.4,2,8962,1,1,8,1400,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,4,5847,1323,4,8.5,2,0,1,0,8,1000,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,4,5458,3323,4,8.2,2,0,0,1,8,450,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,4,5381,2611,4,7.6,1,0,1,0,7,2700,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,4,5720,892,4,7.7,1,0,1,0,8,1000,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,4,5247,2669,4,7.8,1,0,0,1,8,600,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,5099,1277,4,8.4,2,0,0,1,8,450,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,4,4670,865,4,8.0,2,0,1,0,8,2400,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,4,5199,2135,4,8.5,2,5777,1,1,8,2600,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,4,5065,1031,4,7.9,1,5628,1,0,7,2500,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,4,5289,540,4,7.8,1,0,1,0,8,2800,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,5178,2266,4,8.2,2,0,1,0,8,1500,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,4,4553,4084,4,5.6,2,6070,1,1,0,700,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,4,3602,347,4,7.5,1,4237,1,0,8,7100,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,4,5207,8,4,7.4,1,7771,1,0,8,2500,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,4,4910,587,4,7.6,1,6547,1,0,7,1500,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,4,4819,280,4,8.6,3,6024,1,0,8,6900,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,4,4440,1874,4,7.1,1,4934,1,1,8,2300,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,4,6253,749,4,8.4,2,0,1,0,8,2400,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,5314,1037,4,8.2,2,5594,1,1,8,2000,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,4,4630,1474,4,7.6,1,0,1,0,6,2100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,4,4473,1256,4,7.3,1,0,1,0,3,1400,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,4,4013,1098,4,6.9,2,4721,1,1,5,1000,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,4,4536,787,4,7.6,1,5337,1,0,8,5000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,4,5264,54,4,8.1,2,0,1,0,8,3100,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,3781,1551,4,6.8,2,4201,1,0,8,5300,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,4,3664,898,4,9.0,4,0,0,1,8,6900,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,4,5123,14188,4,7.0,1,0,1,0,6,1600,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,4824,365,4,8.4,2,0,1,1,8,6100,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,5627,1584,4,7.7,1,0,1,1,8,1800,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,4,3786,1324,4,8.1,2,4454,1,0,7,5900,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,4,4341,5473,4,7.5,1,0,0,1,8,1600,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,4567,1227,4,8.5,2,0,0,1,6,900,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,6162,1440,5,8.8,3,0,1,0,8,1500,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,5201,103,5,7.9,1,0,1,1,9,2100,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,5,4747,574,5,8.3,2,0,1,0,8,7000,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,5,5755,6655,5,8.0,2,0,1,0,8,2800,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,6247,3915,5,8.2,2,0,1,0,8,2500,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,6925,6632,5,8.6,3,9618,1,0,8,1000,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,6012,15092,5,7.6,1,0,1,0,8,1700,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,4017,2929,5,8.5,2,5022,1,0,8,7700,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,5,6965,3968,5,8.2,2,0,1,0,8,2100,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,3940,2275,5,7.5,1,0,1,0,7,7200,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,5,3996,3624,5,7.3,1,4701,1,0,8,6800,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,5,3287,7060,5,7.8,1,3867,1,0,2,1700,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,5,4268,1057,5,7.6,1,5205,1,0,6,1500,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,6308,4128,5,8.0,2,0,1,0,7,1900,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,6946,1653,5,8.5,2,0,1,0,0,1000,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,6451,2750,5,8.7,3,0,1,1,8,800,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,6877,730,5,8.3,2,8596,1,0,7,5200,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,5,8099,5625,5,8.4,2,8999,1,0,8,600,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,7007,3035,5,8.7,3,8244,1,0,8,1700,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,6063,5197,5,8.0,2,0,1,0,8,1900,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,4573,1707,5,7.9,1,5716,1,0,7,2100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,5572,52,5,8.2,2,0,1,0,8,1800,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,5262,832,5,8.6,3,0,1,1,8,5900,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,4611,3810,5,7.1,1,6404,1,0,7,1500,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,6481,3727,5,8.3,2,0,1,0,8,2500,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,4253,5985,5,8.1,2,5003,1,0,2,2100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,5,5624,5914,5,7.0,1,6616,1,0,7,1300,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,7273,522,5,7.5,1,0,1,1,7,1400,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,5875,11102,5,7.3,1,0,1,0,7,1000,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,6012,1876,5,7.7,1,0,1,0,8,1600,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,6387,998,5,8.5,2,7514,1,1,6,1700,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,5,5666,741,5,8.0,2,7555,1,0,8,1600,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,5,6636,531,5,8.7,3,0,1,0,8,1100,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,5,5034,731,5,8.7,3,6712,1,0,8,1800,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,5256,3019,5,7.9,1,0,1,0,8,2400,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,6510,304,5,8.3,2,0,1,0,8,1900,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,6323,2099,5,8.1,2,0,1,0,8,1700,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,6103,2489,5,8.2,2,0,1,0,7,2000,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,4571,1370,5,7.5,1,0,1,0,7,1600,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,7635,1014,5,8.6,3,0,1,0,8,2500,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,5,7291,970,5,8.6,3,8577,1,0,7,800,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,5661,4443,5,7.9,1,0,1,0,8,1800,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,6044,2408,5,8.1,2,0,0,1,8,2500,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,6403,701,5,8.5,2,7533,1,0,8,700,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,4223,598,5,7.3,1,0,1,0,8,7100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,5,5850,1530,5,7.4,1,7313,1,0,7,2400,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,7544,1737,5,8.2,2,0,1,0,7,1400,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,6720,972,5,8.2,2,7467,1,0,7,2700,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,5,8009,4417,5,7.8,1,0,1,1,8,700,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,6613,4553,5,7.6,1,0,1,0,8,1600,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,6407,2611,5,7.6,1,0,1,0,7,2700,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,5,6169,540,5,7.8,1,0,1,0,8,2800,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,8046,462,5,8.5,2,0,1,0,7,5400,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,5,5758,821,5,8.5,2,6191,1,1,0,1900,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,5,4907,595,5,8.1,2,5773,1,1,7,3000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,5,4883,1050,5,7.2,1,6103,1,0,7,5200,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,5,7859,431,5,7.2,1,0,1,0,8,500,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,5234,1387,5,8.1,2,5509,1,1,0,1600,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,7274,3683,5,8.0,2,8083,1,0,7,900,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,6143,1152,5,7.9,1,7679,1,0,7,5400,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,5,5733,1273,5,8.1,2,0,1,0,8,5800,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,7678,2256,5,8.1,2,0,1,0,5,1600,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,5,6605,2571,5,8.0,2,0,1,0,8,2500,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,7401,1323,5,8.5,2,0,1,0,8,1000,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,7275,892,5,7.7,1,0,1,0,8,1000,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,6525,2669,5,7.8,1,0,0,1,8,600,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,6987,3323,5,8.2,2,0,0,1,8,450,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,6191,1031,5,7.9,1,6878,1,0,7,2500,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,5,5891,865,5,8.0,2,0,1,0,8,2400,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,5891,865,5,8.0,2,0,1,0,8,2400,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,6453,517,5,8.1,2,7591,1,0,7,2600,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,5,6351,1037,5,8.2,2,7056,1,1,8,2000,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,5,6457,2266,5,8.2,2,0,1,0,8,1500,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,4979,1098,5,6.9,2,5858,1,1,5,1000,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,5842,337,5,7.9,1,0,1,0,7,1600,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,5,4596,347,5,7.5,1,5407,1,0,8,7100,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,5,6791,8,5,7.4,1,10135,1,0,8,2500,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,5,6254,587,5,7.6,1,8339,1,0,7,1500,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,5,6613,1277,5,8.4,2,0,0,1,8,450,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,5188,1874,5,7.1,1,6103,1,1,8,2300,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,7789,749,5,8.4,2,0,1,0,8,2400,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,6901,2135,5,8.5,2,8119,1,1,7,2600,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,5,5650,4084,5,5.6,2,7533,1,1,0,700,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,3651,6,5,8.5,2,4564,1,0,7,7600,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,5,7459,1682,5,8.2,2,0,1,0,7,4100,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,5935,1474,5,7.6,1,0,1,0,6,2100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,5,5592,1256,5,7.3,1,0,1,0,3,1400,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,5,5780,787,5,7.6,1,6800,1,0,8,5000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,5,4833,1551,5,6.8,2,5370,1,0,8,5300,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,5,4627,898,5,9.0,4,0,0,1,8,6900,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,5,7213,1584,5,7.7,1,0,1,1,8,1800,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,1,1023,821,1,8.5,2,1704,0,1,0,1900,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,1,1226,1440,1,8.8,3,0,1,0,7,1500,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,1,915,103,1,7.9,1,0,1,1,9,2100,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,1,839,12852,1,8.1,2,0,1,0,7,1400,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,949,574,1,8.3,2,0,1,0,8,7000,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,1,1326,2669,1,7.8,1,0,1,0,8,600,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,977,2297,1,7.7,1,0,1,1,0,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,1,1385,6632,1,8.6,3,1924,1,0,8,1000,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,1,1059,9014,1,7.7,1,0,1,0,7,2000,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,1389,6655,1,8.0,2,0,1,0,8,2800,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,407,1077,1,7.5,1,0,1,0,6,3100,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,898,3810,1,7.1,1,1247,1,0,7,1500,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,951,731,1,8.7,3,1268,1,0,7,1800,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,2438,328,1,8.1,2,0,1,0,6,1300,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,1,1316,15092,1,7.6,1,0,1,0,8,1700,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,953,1057,1,7.6,1,0,1,0,6,1500,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,1,1301,4417,1,7.8,1,0,1,1,8,700,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,1,913,5985,1,8.1,2,0,1,0,2,2100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,1,920,3624,1,7.3,1,0,1,0,7,6800,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,1,428,7526,1,6.6,2,451,0,1,2,350,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,1,1682,3915,1,8.2,2,0,1,0,6,2500,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,1026,1707,1,7.9,1,0,1,0,6,2100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,1,1169,2182,1,8.8,3,0,1,0,8,5400,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,1,1115,2502,1,7.8,1,0,1,1,8,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,1,1536,897,1,8.0,2,0,1,0,6,1500,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,1,1206,2489,1,8.2,2,0,1,0,7,2000,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,1,1191,5914,1,7.0,1,1323,1,0,7,1300,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,1,1573,730,1,8.3,2,0,1,0,7,5200,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,1,1540,970,1,8.6,3,0,1,0,7,800,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,1,1337,531,1,8.7,3,0,1,0,8,1100,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,1,1521,462,1,8.5,2,0,1,0,7,5400,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
