check-in,check-out,TTT,LOS,Hotel Name,Price,Reviews,NumberOfNights,Locatins,Score,Score_in_the_description,priceBeforesale,Cancellation,prepayment,typeBed,DistanceFromCenter,Subway Access,Stars
17/04/2023,18/04/2023,30,2,Hyatt Herald Square New York,"2,486",788,2,NoMad,8,Very Good,NaN,FREE,No,Deluxe King Room,2.4 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,Motto by Hilton New York City Chelsea,"2,042","1,205",2,Chelsea,8.8,Excellent,NaN,Not Free,Yes,Room with Murphy Bed,2.8 km ,Subway Access,5
17/04/2023,18/04/2023,30,2,Empire Hotel,"1,776","2,513",2,Upper West Side,6.8,Review score,"1,973",Not Free,Yes,Standard Queen Room,400 m ,Subway Access,4
17/04/2023,18/04/2023,30,2,Hampton Inn Manhattan-35th St Empire State Bldg,"2,011","3,455",2,Manhattan,8.3,Very Good,"2,011",Not Free,Yes,King Room with Roll in Shower,2 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,"Holiday Inn Express Manhattan Midtown West, an IHG Hotel","1,507",735,2,Hell's Kitchen,6.6,Review score,"2,010",FREE,No,Queen Room with Roll in Shower - Hearing Accessible,1.1 km ,,3
17/04/2023,18/04/2023,30,2,Hotel Lucerne,"1,864",997,2,Upper West Side,8.5,Very Good,"2,193",Not Free,Yes,Deluxe Queen Room,1.7 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,Hilton Club West 57th Street New York,"3,610",72,2,Manhattan,8.6,Excellent,NaN,Not Free,Yes,King Studio,0.5 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,Park Terrace Hotel,"2,435","2,399",2,Manhattan,8.7,Excellent,NaN,Not Free,Yes,Classic Room,1.7 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,The Ludlow Hotel,"2,927",885,2,Lower East Side,8.9,Excellent,NaN,FREE,No,Queen Studio - High Floor,5.2 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,"The New Yorker, A Wyndham Hotel","1,804","9,015",2,Hell's Kitchen,7.7,Good,NaN,Not Free,Yes,Standard Queen Room,2 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,Doubletree By Hilton New York Times Square West,"1,397","14,195",2,Hell's Kitchen,7,Good,NaN,Not Free,Yes,One King Bed Standard,1.6 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,The Knickerbocker,"4,291","1,343",2,Manhattan,8.4,Very Good,NaN,Free,Yes,Superior Room with One King Bed,1.4 km ,Subway Access,5
17/04/2023,18/04/2023,30,2,Hilton Club The Quin New York,"2,550",948,2,Manhattan,8.4,Very Good,NaN,Not Free,Yes,King Studio,0.5 km ,Subway Access,5
17/04/2023,18/04/2023,30,2,The Kitano Hotel New York,"2,751",456,2,Murray Hill,8.5,Very Good,NaN,Free,Yes,Superior King Room,2.1 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,Soho Grand Hotel,"4,327","1,226",2,SoHo,8.3,Very Good,NaN,FREE,No,Double Room,5.5 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,The Flat NYC,"1,082",558,2,Flatiron District,8,Very Good,NaN,Free,Yes,Queen Room with Shared Bathroom,2.9 km ,Subway Access,3
17/04/2023,18/04/2023,30,2,Sohotel,"1,845",889,2,SoHo,7.8,Good,NaN,FREE,No,Standard Queen Room,5.5 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,The Washington by LuxUrban,"1,753","2,788",2,Wall Street - Financial District,8.2,Very Good,NaN,Free,Yes,Deluxe King,7.1 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,SpringHill Suites by Marriott New York Manhattan/Times Square South,"2,040","4,132",2,Hell's Kitchen,8,Very Good,NaN,Not Free,Yes,1 Queen Bed,1.9 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,Dream Downtown,"2,842",664,2,Chelsea,7.2,Good,NaN,FREE,No,King Room,3.4 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,New York Marriott Marquis,"4,430","1,727",2,Manhattan,8.2,Very Good,NaN,FREE,No,"Renovated Deluxe, Guest room, 2 Double",1.1 km ,Subway Access,5
17/04/2023,18/04/2023,30,2,"EVEN Midtown East - Grand Central, an IHG Hotel","2,853",888,2,Midtown East,8.3,Very Good,NaN,FREE,No,Standard King Room,2 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,Hotel St. James,"2,120","1,447",2,Manhattan,7.9,Good,NaN,Not Free,Yes,One Full Bed Room,1.2 km ,Subway Access,2
17/04/2023,18/04/2023,30,2,"voco The Franklin New York, an IHG Hotel","2,927",406,2,Upper East Side,8.4,Very Good,NaN,FREE,No,Standard Room with Queen Bed - Non-Smoking,2.6 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,"Club Quarters Hotel Grand Central, New York","1,848","2,333",2,Midtown East,8,Very Good,NaN,Not Free,Yes,Small Queen Room,1.8 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,The Renwick,"2,963","1,038",2,Murray Hill,8.2,Very Good,NaN,Free,Yes,Gallery King Accessible,2 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,TBA Times Square,"1,593","8,416",2,Hell's Kitchen,7.5,Good,NaN,Not Free,Yes,Deluxe King Studio,1.6 km ,Subway Access,3
17/04/2023,18/04/2023,30,2,Shoreham Hotel,"2,303","1,250",2,Manhattan,7.3,Good,NaN,Free,Yes,Queen Room,0.8 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,Off SoHo Suites Hotel,"2,502",369,2,Lower East Side,8,Very Good,NaN,FREE,No,Deluxe One-Bedroom Suite,5.3 km ,Subway Access,2
17/04/2023,18/04/2023,30,2,Washington Square Hotel,"2,545",557,2,Greenwich Village,8.1,Very Good,NaN,FREE,No,Superior Twin Room,4.2 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,"3,110","1,038",2,Wall Street - Financial District,8.6,Excellent,NaN,FREE,No,King Studio,6.9 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,Wingate by Wyndham New York Midtown South/5th Ave,"1,830","1,506",2,Manhattan,7.9,Good,NaN,Not Free,Yes,King Room - Non-Smoking,1.9 km ,Subway Access,3
17/04/2023,18/04/2023,30,2,Margaritaville Resort Times Square,"2,017","1,445",2,Manhattan,8.8,Excellent,NaN,FREE,No,Standard King Room,1.5 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,"The Pierre, A Taj Hotel, New York","4,687",439,2,Upper East Side,8.3,Very Good,"5,208",FREE,No,Superior King Room Interior View,0.9 km ,Subway Access,5
17/04/2023,18/04/2023,30,2,TownePlace Suites by Marriott New York Manhattan/Times Square,"2,253","1,455",2,Hell's Kitchen,8.2,Very Good,NaN,Not Free,Yes,Queen Studio,1.2 km ,Subway Access,3
17/04/2023,18/04/2023,30,2,W New York - Union Square,"3,096",167,2,Union Square,7.6,Good,NaN,Not Free,Yes,"Wonderful Guest Room, Guest room, 1 King, City view",3.5 km ,Subway Access,5
17/04/2023,18/04/2023,30,2,Hyatt House New York/Chelsea,"2,390",543,2,Chelsea,8.1,Very Good,NaN,Not Free,Yes,Den Guestroom with King Bed,2.5 km ,Subway Access,3
17/04/2023,18/04/2023,30,2,"voco Times Square South, an IHG Hotel","1,962","1,439",2,Hell's Kitchen,7.7,Good,NaN,Free,Yes,Standard Room with Full Bed - Non-Smoking,1.8 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,AC Hotel by Marriott New York Times Square,"2,963",697,2,Manhattan,8.3,Very Good,NaN,Free,Yes,King Room - Hearing Accessible,1.6 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,Fitzpatrick Grand Central,"2,039",385,2,Midtown East,8.2,Very Good,NaN,FREE,No,Deluxe Room,1.8 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,Archer Hotel New York,"2,535",711,2,Manhattan,8.7,Excellent,NaN,Not Free,Yes,Room Type Selected by Hotel,1.8 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,Radio City Apartments,"1,863","3,794",2,Manhattan,8.5,Very Good,NaN,FREE,No,Queen Studio,0.9 km ,Subway Access,3
17/04/2023,18/04/2023,30,2,MADE Hotel,"2,362","1,015",2,NoMad,8.6,Excellent,NaN,Not Free,Yes,Standard King Room,2.5 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,Eurostars Wall Street,"1,918",538,2,Wall Street - Financial District,7.7,Good,NaN,FREE,No,Queen Room,7.3 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,11 Howard,"3,367",304,2,SoHo,7.3,Good,NaN,Free,Yes,Double Room with Two Double Beds,5.6 km ,Subway Access,5
17/04/2023,18/04/2023,30,2,DoubleTree by Hilton New York Times Square South,"1,920","4,448",2,Hell's Kitchen,7.9,Good,NaN,Not Free,Yes,King Room,1.8 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,Hilton New York Times Square,"1,914",90,2,Manhattan,7.9,Good,NaN,Not Free,Yes,King Room,1.4 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,Sonder Chambers,"2,974",546,2,Manhattan,8.3,Very Good,NaN,Free,Yes,Queen Room,0.8 km ,Subway Access,4
17/04/2023,18/04/2023,30,2,"Club Quarters Hotel Times Square, New York","1,841","2,531",2,Manhattan,7.8,Good,NaN,Not Free,Yes,Queen Room,1.3 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,NH Collection New York Madison Avenue,"3,296","1,184",3,Murray Hill,8.2,Very Good,"4,709",FREE,No,Deluxe Double or Twin Room with View,2 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,The Tuscany Powered by LuxUrban,"2,614",107,3,Murray Hill,7.9,Good,NaN,Free,Yes,Deluxe Studio,2.1 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Pod Times Square,"2,043","12,869",3,Hell's Kitchen,8.1,Very Good,NaN,FREE,No,Bunk Pod,1.4 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,The Cloud One New York-Downtown,"2,299",588,3,Wall Street - Financial District,8.2,Very Good,NaN,FREE,No,Standard King Room,7 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Riu Plaza Manhattan Times Square,"3,280","6,652",3,Manhattan,8.6,Excellent,"4,555",FREE,No,Deluxe Family King,1 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,"The New Yorker, A Wyndham Hotel","2,266","9,015",3,Hell's Kitchen,7.7,Good,NaN,FREE,No,Standard Queen Room,2 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,SpringHill Suites by Marriott New York Manhattan Chelsea,"3,258","3,927",3,Chelsea,8.2,Very Good,NaN,FREE,No,King Room,2.5 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Hyatt Place NYC Chelsea,"3,290","6,675",3,Chelsea,8,Very Good,NaN,FREE,No,King Room,2.8 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Hyatt Place New York City/Times Square,"3,015","15,115",3,Hell's Kitchen,7.6,Good,NaN,FREE,No,King Room,1.7 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,YOTEL New York Times Square,"2,182","3,811",3,Hell's Kitchen,7.1,Good,"3,031",FREE,No,Premium Queen,1.5 km ,,4
17/04/2023,19/04/2023,30,3,Hotel Edison Times Square,"2,916","11,098",3,Manhattan,7.3,Good,NaN,FREE,No,Classic 1 Queen Bed,1 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,SpringHill Suites by Marriott New York Manhattan/Times Square South,"3,191","4,132",3,Hell's Kitchen,8,Very Good,NaN,FREE,No,1 Queen Bed,1.9 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,The Moore,"3,212",870,3,Chelsea,8.5,Very Good,NaN,Free,Yes,Accessible Queen,3 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Riu Plaza New York Times Square,"3,791","6,361",3,Hell's Kitchen,8.4,Very Good,"5,266",FREE,No,Deluxe King Room,1 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,The Blakely by LuxUrban,"2,813","2,516",3,Manhattan,7.8,Good,NaN,Free,Yes,Deluxe Queen Room,0.5 km ,Subway Access,Error
17/04/2023,19/04/2023,30,3,Warwick New York,"3,136","4,421",3,Manhattan,7.8,Good,NaN,Free,Yes,Premier King Bed,0.7 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Embassy Suites By Hilton New York Manhattan Times Square,"3,395","4,126",3,Manhattan,7.9,Good,NaN,FREE,No,King Room,1.9 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,"Hotel Shocard Broadway, Times Square","2,265","1,056",3,Manhattan,7.6,Good,"2,604",FREE,No,Standard Double Room,1.5 km ,Subway Access,3
17/04/2023,19/04/2023,30,3,Hotel Belleclaire Central Park,"3,106","2,258",3,Upper West Side,8.1,Very Good,NaN,FREE,No,Standard 1 Full,1.6 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Hilton Garden Inn New York - Times Square Central,"2,890","1,555",3,Manhattan,7.6,Good,"3,400",FREE,No,Queen Room,1.5 km ,Subway Access,3
17/04/2023,19/04/2023,30,3,Pod 51,"2,043","7,063",3,Midtown East,7.8,Good,NaN,FREE,No,Standard Bunk Bed Room with Shared Bathroom,1.7 km ,Subway Access,3
17/04/2023,19/04/2023,30,3,Residence Inn by Marriott New York Manhattan/Times Square,"4,463","3,131",3,Manhattan,8.1,Very Good,NaN,FREE,No,Corner King Studio with Sofa Bed with City View,1.7 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,"Holiday Inn Express New York City Chelsea, an IHG Hotel","2,721","3,023",3,Chelsea,7.9,Good,NaN,FREE,No,King Room,2.4 km ,Subway Access,3
17/04/2023,19/04/2023,30,3,MADE Hotel,"3,575","1,015",3,NoMad,8.6,Excellent,NaN,FREE,No,Standard King Room,2.5 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Lotte New York Palace,"7,151",330,3,Midtown East,8.1,Very Good,NaN,FREE,No,Superior Room with Two Double Beds,1.3 km ,Subway Access,5
17/04/2023,19/04/2023,30,3,"Hotel 50 Bowery, part of JdV by Hyatt","2,862",831,3,Chinatown,8.6,Excellent,NaN,Free,Yes,King Room,5.9 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,U Hotel Fifth Avenue I Empire State Building,"2,337","1,711",3,Manhattan,7.9,Good,"2,749",FREE,No,Double Room,2.1 km ,Subway Access,3
17/04/2023,19/04/2023,30,3,Graduate New York,"3,192","2,140",3,New York,8.5,Very Good,"3,546",Free,Yes,Graduate King,2.6 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,"Staypineapple, An Artful Hotel, Midtown New York","2,902",735,3,Hell's Kitchen,8.7,Excellent,"3,414",FREE,No,Fashionista King,1.8 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Nolitan Hotel SoHo - New York,"2,930","1,153",3,SoHo,7.9,Good,"3,447",FREE,No,Superior Queen Room with Balcony,5.4 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Grayson Hotel,"3,323",52,3,Manhattan,8.2,Very Good,NaN,FREE,No,King Room,1.8 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,"2,485","2,934",3,Wall Street - Financial District,8.5,Very Good,"3,106",FREE,No,King Room - Mobility Accessible with Roll In Shower,7.7 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Four Points by Sheraton Midtown - Times Square,"3,198","1,869",3,Hell's Kitchen,7.7,Good,NaN,FREE,No,King Room,1.6 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,"3,605",306,3,Manhattan,8.3,Very Good,NaN,FREE,No,King Studio,1.9 km ,Subway Access,3
17/04/2023,19/04/2023,30,3,Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,"3,323","4,556",3,Hell's Kitchen,7.6,Good,NaN,FREE,No,King Room,1.6 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,LUMA Hotel - Times Square,"4,768","2,145",3,Manhattan,9,Wonderful,NaN,FREE,No,Urban Room With Two Queen Beds,1.5 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,NH Collection New York Madison Avenue,"3,296","1,184",3,Murray Hill,8.2,Very Good,"4,709",FREE,No,Deluxe Double or Twin Room with View,2 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Millennium Downtown New York,"2,657","3,629",3,Wall Street - Financial District,7.3,Good,"3,126",FREE,No,Superior Queen Room,6.8 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Casablanca Hotel by Library Hotel Collection,"4,243",73,3,Manhattan,9.4,Wonderful,NaN,FREE,No,Petite Queen Room,1.3 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,The Manhattan at Times Square,"2,247","4,089",3,Manhattan,5.6,Review score,"2,996",Free,Yes,Standard Queen Room,0.7 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Courtyard New York Downtown Manhattan/Financial District,"2,281",602,3,Wall Street - Financial District,7.3,Good,NaN,FREE,No,"Guest room, 1 King, City view",7.1 km ,Subway Access,3
17/04/2023,19/04/2023,30,3,Executive Hotel Le Soleil New York,"3,473","2,494",3,Manhattan,8.2,Very Good,NaN,FREE,No,Executive Queen Room,2 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Lex Hotel NYC,"2,734",595,3,Kips Bay,8.1,Very Good,"3,216",Free,Yes,Queen Room,3 km ,Subway Access,3
17/04/2023,19/04/2023,30,3,Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,"3,906","5,198",3,Hell's Kitchen,8,Very Good,NaN,FREE,No,1 King Bed,1.9 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,SIXTY SoHo,"4,720",733,3,SoHo,8.2,Very Good,NaN,FREE,No,Superior Queen Room,5.2 km ,Subway Access,5
17/04/2023,19/04/2023,30,3,The Belvedere Hotel,"3,423","3,690",3,Hell's Kitchen,8,Very Good,"3,803",FREE,No,Executive Queen Room,0.9 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,The Fifty Sonesta Select New York,"3,512",744,3,Midtown East,8,Very Good,"4,390",FREE,No,King Room,1.6 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Hampton Inn Times Square Central,"3,109","2,265",3,Manhattan,8.2,Very Good,NaN,FREE,No,King Room,1.5 km ,Subway Access,3
17/04/2023,19/04/2023,30,3,"InterContinental New York Barclay Hotel, an IHG Hotel","4,867",899,3,Midtown East,8,Very Good,NaN,FREE,No,Classic Double Room,1.5 km ,Subway Access,5
17/04/2023,19/04/2023,30,3,"Candlewood Suites NYC -Times Square, an IHG Hotel","2,578","1,370",3,Hell's Kitchen,7.5,Good,NaN,FREE,No,Room Selected at Check-In,1.6 km ,Subway Access,3
17/04/2023,19/04/2023,30,3,citizenM New York Times Square,"4,170","2,751",3,Manhattan,8.7,Excellent,NaN,Free,Yes,King Room,0.8 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Courtyard by Marriott New York Manhattan/Central Park,"3,788","3,332",3,Manhattan,8.2,Very Good,NaN,Not Free,Yes,King or Queen Room with City View,450 m ,Subway Access,4
17/04/2023,19/04/2023,30,3,Omni Berkshire Place,"4,246",538,3,Midtown East,8.8,Excellent,NaN,FREE,No,Deluxe King Room,1.1 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,The Pearl Hotel,"4,291",970,3,Manhattan,8.6,Excellent,"4,768",FREE,No,Deluxe Queen Room,0.8 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Dylan Hotel NYC,"3,409","2,341",3,Murray Hill,7.8,Good,"4,261",FREE,No,Luxury King Room,1.8 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Arthouse Hotel,"2,960",940,3,Upper West Side,7.9,Good,NaN,FREE,No,Superior Queen,1.6 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,West Side YMCA,"1,286","7,546",3,Upper West Side,6.6,Review score,"1,353",Not Free,Yes,Bunk Bed Room with Shared Bathroom,350 m ,Subway Access,3
17/04/2023,19/04/2023,30,3,HGU New York,"3,445","1,530",3,Manhattan,7.4,Good,"4,052",FREE,No,Queen Deluxe,2.4 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Hampton Inn Manhattan Times Square North,"2,824","2,669",3,Hell's Kitchen,7.8,Good,NaN,Not Free,Yes,King Room,0.6 km ,Subway Access,3
17/04/2023,19/04/2023,30,3,Iroquois New York Times Square,"4,676","1,740",3,Manhattan,8.2,Very Good,NaN,FREE,No,Queen Room - Disability Access,1.4 km ,Subway Access,5
17/04/2023,19/04/2023,30,3,Pestana CR7 Times Square,"2,869","1,389",3,Hell's Kitchen,8.1,Very Good,"3,587",Free,Yes,Comfort Plus,1.6 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Sixty LES,"3,108","1,050",3,Lower East Side,7.2,Good,"3,656",FREE,No,Junior Suite,5.2 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,M Social Hotel Times Square New York,"3,437","5,633",3,Manhattan,8.4,Very Good,"3,819",Not Free,Yes,Social City View King,0.6 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,The Evelyn NoMad,"3,781","2,610",3,NoMad,7.6,Good,"5,402",FREE,No,Superior Queen Room,2.7 km ,Subway Access,5
17/04/2023,19/04/2023,30,3,The Hotel at Fifth Avenue,"2,499","1,876",3,Manhattan,7.1,Good,"2,776",Free,Yes,Queen Room - Non-Smoking,2.3 km ,Subway Access,3
17/04/2023,19/04/2023,30,3,Residence Inn by Marriott New York Manhattan/Central Park,"3,488","1,277",3,Manhattan,8.4,Very Good,NaN,Not Free,Yes,King Studio,450 m ,Subway Access,4
17/04/2023,19/04/2023,30,3,Courtyard by Marriott New York Manhattan/Chelsea,"4,280",749,3,Chelsea,8.4,Very Good,NaN,FREE,No,King Room - Hearing Accessible,2.4 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Americana Inn,"1,650",648,3,Manhattan,7.2,Good,NaN,FREE,No,Standard Double Room with Shared Bathroom,1.8 km ,Subway Access,2
17/04/2023,19/04/2023,30,3,Sofitel New York,"5,535",523,3,Manhattan,7.5,Good,NaN,Free,Yes,Superior Queen Room,1.4 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,The Knickerbocker,"5,502","1,343",3,Manhattan,8.4,Very Good,"6,473",Free,Yes,Superior Room with One King Bed,1.4 km ,Subway Access,5
17/04/2023,19/04/2023,30,3,MOXY NYC Times Square,"2,889","8,721",3,Manhattan,8,Very Good,NaN,Not Free,Yes,Double Room,1.9 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Ace Hotel New York,"3,489","1,029",3,NoMad,7.9,Good,NaN,FREE,No,Single Room,2.5 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,"Crowne Plaza Times Square Manhattan, an IHG Hotel","2,733","1,438",3,Manhattan,7.7,Good,NaN,Not Free,Yes,King Room - Hearing Access/Non-Smoking,0.9 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,OYO Times Square,"2,662","1,101",3,Manhattan,6.9,Review score,"3,132",Free,Yes,Standard Full,1 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Thompson Central Park - New York,"4,951",152,3,Manhattan,8.1,Very Good,NaN,FREE,No,King Room,0.5 km ,Subway Access,5
17/04/2023,19/04/2023,30,3,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,"6,201","3,970",3,Hell's Kitchen,8.2,Very Good,NaN,FREE,No,Queen Suite with Sofa Bed,2.1 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,W New York - Times Square,"4,324",895,3,Manhattan,7.7,Good,NaN,FREE,No,"Wonderful Guest room, 1 King, City view",1 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,"Le Meridien New York, Central Park by Marriott","5,312",433,3,Manhattan,7.1,Good,"7,589",FREE,No,"Guest Room, 1 King, Cozy King",500 m ,Subway Access,5
17/04/2023,19/04/2023,30,3,ModernHaus SoHo,"5,116",462,3,SoHo,8.5,Very Good,NaN,FREE,No,Newly Renovated Standard Queen Room,5.4 km ,Subway Access,5
17/04/2023,19/04/2023,30,3,City Club Hotel,"3,192","1,256",3,Manhattan,7.3,Good,NaN,FREE,No,Petite Room,1.4 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,The FIDI Hotel,"2,048",7,3,Wall Street - Financial District,8.7,Excellent,"2,409",FREE,No,Standard Queen,7.6 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,SoHo 54,"2,263","1,553",3,SoHo,6.8,Review score,NaN,FREE,No,SoHo King,5.3 km ,Subway Access,3
17/04/2023,19/04/2023,30,3,Hotel Mulberry,"2,740",366,3,Chinatown,8.4,Very Good,NaN,Free,Yes,Deluxe King Room,6.1 km ,Subway Access,3
17/04/2023,19/04/2023,30,3,CIVILIAN Hotel,"2,996","1,237",3,Hell's Kitchen,8.5,Very Good,NaN,Not Free,Yes,Double Room,0.9 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Hotel Hendricks,"3,544","1,583",3,Manhattan,7.7,Good,NaN,Free,Yes,Deluxe Queen Room,1.8 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,33 Seaport Hotel New York,"4,573",280,3,Wall Street - Financial District,8.6,Excellent,"5,380",Free,Yes,Superior Courtyard King,6.9 km ,,5
17/04/2023,19/04/2023,30,3,The Benjamin Royal Sonesta New York,"3,805",587,3,Midtown East,7.6,Good,"4,757",FREE,No,Queen Room,1.5 km ,Subway Access,5
17/04/2023,19/04/2023,30,3,Element Times Square West,"2,829","5,484",3,Hell's Kitchen,7.5,Good,NaN,Not Free,Yes,"Guest Room, 1 King",1.6 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Pestana Park Avenue,"3,920",821,3,Murray Hill,8.5,Very Good,NaN,Free,Yes,Superior Room,1.9 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Four Points by Sheraton Manhattan Chelsea,"2,703",979,3,Chelsea,7,Good,NaN,FREE,No,"Guest room, 2 Double",2.8 km ,Subway Access,3
17/04/2023,19/04/2023,30,3,Hampton Inn Manhattan Grand Central,"3,011","1,475",3,Midtown East,7.6,Good,NaN,FREE,No,Standard King Room,2.1 km ,Subway Access,3
17/04/2023,19/04/2023,30,3,Walker Hotel Tribeca,"3,788","1,272",3,Chinatown,8.1,Very Good,NaN,Free,Yes,Walker Queen Room,5.8 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Hilton Garden Inn New York Central Park South-Midtown West,"3,020","5,538",3,Manhattan,7.1,Good,NaN,Not Free,Yes,King Room,450 m ,Subway Access,4
17/04/2023,19/04/2023,30,3,Virgin Hotels New York City,"4,030",8,3,NoMad,7.4,Good,"6,014",FREE,No,Deluxe King Room,2.5 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,Wyndham Garden Chinatown,"3,033",621,3,Lower East Side,7.6,Good,NaN,FREE,No,Superior Queen Room Non-Smoking,5.8 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,SpringHill Suites by Marriott New York Midtown Manhattan/Park Ave,"3,840",54,3,Flatiron District,8.1,Very Good,NaN,FREE,No,"Studio, 1 King",3.1 km ,Subway Access,3
17/04/2023,19/04/2023,30,3,Hampton Inn Manhattan-35th St Empire State Bldg,"3,072","3,455",3,Manhattan,8.3,Very Good,NaN,Not Free,Yes,King Room,2 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,The Marlton Hotel,"3,476",647,3,Greenwich Village,8.2,Very Good,NaN,FREE,No,Queen Room,4.1 km ,Subway Access,4
17/04/2023,19/04/2023,30,3,The Hotel Chelsea,"3,515",408,3,Chelsea,9.3,Wonderful,"3,906",FREE,No,Petite King,2.9 km ,Subway Access,4
