check-in,check-out,TTT,LOS,Hotel Name,Price,Reviews,NumberOfNights,Locatins,Score,Score_in_the_description,priceBeforesale,Cancellation,prepayment,typeBed,DistanceFromCenter,Subway Access,Stars
2023-04-08,2023-04-12,23,5,SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,"6,012",304,5,Manhattan,8.3,Very Good,NaN,FREE,No,King Studio,1.9 km ,Subway Access,3
2023-04-08,2023-04-12,23,5,La Quinta by Wyndham Time Square South,"5,622","2,099",5,Hell's Kitchen,8.1,Very Good,NaN,FREE,No,King Room - Non-Smoking,1.7 km ,Subway Access,3
2023-04-08,2023-04-12,23,5,Sofitel New York,"6,941",522,5,Manhattan,7.5,Good,NaN,Free,Yes,Superior Queen Room,1.4 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,Ink 48 Hotel,"6,417","1,326",5,Hell's Kitchen,7.9,Good,NaN,FREE,No,King Room,1.2 km ,,4
2023-04-08,2023-04-12,23,5,Courtyard New York Downtown Manhattan/Financial District,"3,699",598,5,Wall Street - Financial District,7.3,Good,NaN,FREE,No,"Guest room, 1 King, City view",7.1 km ,Subway Access,3
2023-04-08,2023-04-12,23,5,Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,"6,305","5,197",5,Hell's Kitchen,8.0,Very Good,NaN,FREE,No,1 King Bed,1.9 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,Lex Hotel NYC,"4,658",595,5,Kips Bay,8.1,Very Good,"5,480",Free,Yes,Queen Room,3 km ,Subway Access,3
2023-04-08,2023-04-12,23,5,The Fifty Sonesta Select New York,"5,292",741,5,Midtown East,8.0,Very Good,"7,056",FREE,No,King Room,1.6 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,MADE Hotel,"7,272","1,014",5,NoMad,8.6,Excellent,NaN,FREE,No,Standard King Room,2.5 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,The Pearl Hotel,"6,758",970,5,Manhattan,8.6,Excellent,"7,951",FREE,No,Deluxe Queen Room,0.8 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,Sixty LES,"4,501","1,050",5,Lower East Side,7.2,Good,"5,627",FREE,No,Queen Studio,5.2 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,W New York - Times Square,"6,293",892,5,Manhattan,7.7,Good,NaN,FREE,No,"Wonderful Guest room, 1 King, City view",1 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,HGU New York,"5,381","1,530",5,Manhattan,7.4,Good,"6,726",FREE,No,Queen Standard,2.4 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,Casablanca Hotel by Library Hotel Collection,"8,779",72,5,Manhattan,9.4,Wonderful,NaN,FREE,No,Deluxe Queen Room,1.3 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,Executive Hotel Le Soleil New York,"5,957","2,489",5,Manhattan,8.2,Very Good,NaN,FREE,No,Executive Queen Room,2 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,Courtyard by Marriott New York Manhattan/Central Park,"6,048","3,323",5,Manhattan,8.2,Very Good,NaN,Not Free,Yes,King or Queen Room with City View,450 m ,Subway Access,4
2023-04-08,2023-04-12,23,5,Walker Hotel Tribeca,"5,172","1,273",5,Chinatown,8.1,Very Good,NaN,FREE,No,Walker Cozy King,5.8 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,TownePlace Suites by Marriott New York Manhattan/Chelsea,"5,905","2,408",5,Chelsea,8.1,Very Good,NaN,Not Free,Yes,King Studio with Kitchenette,2.5 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,Nolitan Hotel SoHo - New York,"5,454","1,152",5,SoHo,7.9,Good,"6,818",FREE,No,Superior Queen Room with Balcony,5.4 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,The Evelyn NoMad,"5,942","2,611",5,NoMad,7.6,Good,NaN,FREE,No,Superior Queen Room,2.7 km ,Subway Access,5
2023-04-08,2023-04-12,23,5,Cambria Hotel New York - Chelsea,"6,339","2,571",5,Chelsea,8.0,Very Good,NaN,FREE,No,King Room with Sofa Bed - Non-Smoking,2.5 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,Michelangelo Hotel,"6,029",701,5,Manhattan,8.5,Very Good,"7,093",FREE,No,Executive King Room,0.7 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,ModernHaus SoHo,"7,606",462,5,SoHo,8.5,Very Good,NaN,FREE,No,Newly Renovated Standard Queen Room,5.4 km ,Subway Access,5
2023-04-08,2023-04-12,23,5,Hotel Belleclaire Central Park,"6,982","2,256",5,Upper West Side,8.1,Very Good,NaN,FREE,No,Deluxe 1 King,1.6 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,Renaissance New York Midtown Hotel,"5,960","1,051",5,Manhattan,8.5,Very Good,NaN,FREE,No,Standard King Room,2 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,Hampton Inn Manhattan Times Square North,"5,400","2,669",5,Hell's Kitchen,7.8,Good,NaN,Not Free,Yes,King Room,0.6 km ,Subway Access,3
2023-04-08,2023-04-12,23,5,Graduate New York,"5,904","2,135",5,New York,8.5,Very Good,"6,946",Free,Yes,Graduate King,2.6 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,Renaissance New York Chelsea Hotel,"5,876",540,5,Chelsea,7.8,Good,NaN,FREE,No,"Guest Room, 1 King",2.8 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,The Knickerbocker,"8,636","1,343",5,Manhattan,8.4,Very Good,"10,795",Free,Yes,Deluxe Room with One King Bed,1.4 km ,Subway Access,5
2023-04-08,2023-04-12,23,5,Residence Inn by Marriott New York Manhattan/Central Park,"5,821","1,277",5,Manhattan,8.4,Very Good,NaN,Not Free,Yes,King Studio,450 m ,Subway Access,4
2023-04-08,2023-04-12,23,5,Renaissance New York Times Square Hotel,"6,686","1,323",5,Manhattan,8.5,Very Good,NaN,FREE,No,King Room,1 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,The James New York - NoMad,"5,889",517,5,NoMad,8.1,Very Good,"6,928",FREE,No,Queen Room - Disability Access,2.6 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,Moxy NYC East Village,"6,873","1,682",5,East Village,8.2,Very Good,NaN,FREE,No,"Guest room, 1 Queen",4.1 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,Hilton Garden Inn New York/Midtown Park Avenue,"5,317",865,5,Manhattan,8.0,Very Good,NaN,FREE,No,King Room,2.4 km ,Subway Access,3
2023-04-08,2023-04-12,23,5,"Le Meridien New York, Central Park by Marriott","7,269",431,5,Manhattan,7.2,Good,NaN,FREE,No,"Guest Room, 1 King, Cozy King",500 m ,Subway Access,5
2023-04-08,2023-04-12,23,5,Pestana CR7 Times Square,"5,171","1,387",5,Hell's Kitchen,8.1,Very Good,"5,443",Free,Yes,Superior King Room,1.6 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,Hyatt Centric Times Square New York,"7,643",622,5,Manhattan,8.3,Very Good,NaN,FREE,No,King Room,1.2 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,Residence Inn New York Downtown Manhattan/Financial District,"4,315",347,5,Wall Street - Financial District,7.5,Good,"5,077",FREE,No,"Studio, 1 King",7.1 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,Ace Hotel New York,"5,691","1,031",5,NoMad,7.9,Good,NaN,FREE,No,Single Room,2.5 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,City Club Hotel,"4,767","1,256",5,Manhattan,7.3,Good,NaN,FREE,No,Petite Room,1.4 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,Four Points by Sheraton Midtown - Times Square,"6,220","1,876",5,Hell's Kitchen,7.7,Good,NaN,FREE,No,King Room,1.6 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,LUMA Hotel - Times Square,"9,879","2,141",5,Manhattan,9.0,Wonderful,NaN,FREE,No,Park Plaza King Studio with Sofa Bed,1.5 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,SpringHill Suites by Marriott New York Midtown Manhattan/Park Ave,"5,993",54,5,Flatiron District,8.1,Very Good,NaN,FREE,No,"Studio, 1 King",3.1 km ,Subway Access,3
2023-04-08,2023-04-12,23,5,The Manhattan at Times Square,"4,990","4,084",5,Manhattan,5.6,Review score,"6,653",Free,Yes,Standard Queen Room,0.7 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,Hotel Hugo,"5,260",480,5,SoHo,7.3,Good,NaN,FREE,No,Superior King Room,5.2 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,The Hotel at Fifth Avenue,"4,907","1,874",5,Manhattan,7.1,Good,"5,773",Free,Yes,King Room - Disability Access,2.3 km ,Subway Access,3
2023-04-08,2023-04-12,23,5,Hampton Inn Times Square Central,"6,275","2,266",5,Manhattan,8.2,Very Good,NaN,FREE,No,King Room,1.5 km ,Subway Access,3
2023-04-08,2023-04-12,23,5,Fairfield Inn & Suites by Marriott New York Manhattan/Central Park,"5,371","1,045",5,Hell's Kitchen,7.9,Good,NaN,Not Free,Yes,King Room with City View,0.7 km ,,3
2023-04-08,2023-04-12,23,5,The Renwick,"6,153","1,037",5,Murray Hill,8.2,Very Good,"6,836",Free,Yes,Gallery King,2 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,The FIDI Hotel,"3,358",6,5,Wall Street - Financial District,8.5,Very Good,"4,197",FREE,No,Superior Corner Queen,7.6 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,"The Lexington Hotel, Autograph Collection","5,655",337,5,Midtown East,7.9,Good,NaN,FREE,No,Queen Room,1.6 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,OYO Times Square,"4,985","1,098",5,Manhattan,6.9,Review score,"5,865",Free,Yes,Standard Full,1 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,Virgin Hotels New York City,"6,361",8,5,NoMad,7.4,Good,"9,494",FREE,No,King Room - Disability Access,2.5 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,Hyatt Centric Midtown 5th Avenue New York,"6,580",229,5,Manhattan,7.8,Good,NaN,FREE,No,King Room with King Bed,1.9 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,Four Points by Sheraton Manhattan SoHo Village,"5,343",787,5,SoHo,7.6,Good,"6,286",FREE,No,"Guest Room, 1 King",5 km ,Subway Access,3
2023-04-08,2023-04-12,23,5,Hampton Inn Manhattan Grand Central,"5,498","1,474",5,Midtown East,7.6,Good,NaN,FREE,No,Standard King Room with City View,2.1 km ,Subway Access,3
2023-04-08,2023-04-12,23,5,33 Seaport Hotel New York,"5,872",280,5,Wall Street - Financial District,8.6,Excellent,"7,340",FREE,No,Superior Courtyard King,6.9 km ,,5
2023-04-08,2023-04-12,23,5,Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,"6,877","4,553",5,Hell's Kitchen,7.6,Good,NaN,FREE,No,King Room,1.6 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,Aloft Harlem,"4,564",727,5,Harlem,8.0,Very Good,NaN,FREE,No,"Aloft, Guest room, 1 King",5.2 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,Leon Hotel LES,"4,500","1,324",5,Lower East Side,8.1,Very Good,"5,625",FREE,No,Deluxe King Room,5.9 km ,Subway Access,3
2023-04-08,2023-04-12,23,5,Arthouse Hotel,"5,883",940,5,Upper West Side,7.9,Good,NaN,FREE,No,Standard King Room,1.6 km ,Subway Access,4
2023-04-08,2023-04-12,23,5,Citadines Connect Fifth Avenue New York,"5,691","2,917",5,Manhattan,7.7,Good,NaN,FREE,No,Premier King Room,1.4 km ,Subway Access,3
2023-04-08,2023-04-13,24,1,Pestana Park Avenue,878,821,1,Murray Hill,8.5,Very Good,"1,463",Not Free,Yes,Classic Room - Disability Access,1.9 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Margaritaville Resort Times Square,887,"1,440",1,Manhattan,8.8,Excellent,NaN,FREE,No,Standard King Room,1.5 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Pod Times Square,546,"12,852",1,Hell's Kitchen,8.1,Very Good,NaN,FREE,No,Bunk Pod,1.4 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,The Herald 8 by LuxUrban,589,"2,297",1,Manhattan,7.7,Good,NaN,Free,Yes,Double Room - Disability Access,2 km ,Subway Access,Error
2023-04-08,2023-04-13,24,1,The Tuscany Powered by LuxUrban,712,103,1,Murray Hill,7.9,Good,NaN,Free,Yes,Studio,2.1 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Hyatt Place NYC Chelsea,729,"6,655",1,Chelsea,8.0,Very Good,NaN,FREE,No,King Room,2.8 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,The Cloud One New York-Downtown,803,574,1,Wall Street - Financial District,8.3,Very Good,NaN,FREE,No,Standard King Room,7 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Riu Plaza Manhattan Times Square,"1,020","6,632",1,Manhattan,8.6,Excellent,"1,416",FREE,No,Deluxe King,1 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Hampton Inn Manhattan Times Square North,745,"2,669",1,Hell's Kitchen,7.8,Good,NaN,FREE,No,Queen Room,0.6 km ,Subway Access,3
2023-04-08,2023-04-13,24,1,Fairfield Inn & Suites by Marriott New York Manhattan/Central Park,913,"1,045",1,Hell's Kitchen,7.9,Good,NaN,FREE,No,King Room,0.7 km ,,3
2023-04-08,2023-04-13,24,1,Hard Rock Hotel New York,"1,243","1,279",1,Manhattan,8.8,Excellent,NaN,FREE,No,Standard King Room,1 km ,Subway Access,5
2023-04-08,2023-04-13,24,1,YOTEL New York Times Square,614,"3,810",1,Hell's Kitchen,7.1,Good,853,FREE,No,Premium Queen (ADA),1.5 km ,,4
2023-04-08,2023-04-13,24,1,Millennium Downtown New York,591,"3,624",1,Wall Street - Financial District,7.3,Good,NaN,FREE,No,Queen Room with Roll-In Shower - Disability Access,6.8 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,"The New Yorker, A Wyndham Hotel",729,"9,014",1,Hell's Kitchen,7.7,Good,NaN,FREE,No,Standard Queen Room,2 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,"1,089","3,968",1,Hell's Kitchen,8.2,Very Good,NaN,FREE,No,King Room,2.1 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,The Moore,841,867,1,Chelsea,8.5,Very Good,NaN,Free,Yes,Interior Queen,3 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Hotel Edison Times Square,788,"11,102",1,Manhattan,7.3,Good,NaN,FREE,No,Signature 1 Queen Bed,1 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,U Hotel Fifth Avenue I Empire State Building,623,"1,707",1,Manhattan,7.9,Good,NaN,FREE,No,Double Room,2.1 km ,Subway Access,3
2023-04-08,2023-04-13,24,1,"Hotel Shocard Broadway, Times Square",550,"1,057",1,Manhattan,7.6,Good,NaN,FREE,No,Standard Double Room,1.5 km ,Subway Access,3
2023-04-08,2023-04-13,24,1,"Staypineapple, An Artful Hotel, Midtown New York",709,731,1,Hell's Kitchen,8.7,Excellent,946,FREE,No,Celebrity King,1.8 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Pod 39,656,"5,985",1,Murray Hill,8.1,Very Good,NaN,FREE,No,Bunk Bed Room,2.1 km ,Subway Access,3
2023-04-08,2023-04-13,24,1,M Social Hotel Times Square New York,"1,316","5,625",1,Manhattan,8.4,Very Good,NaN,FREE,No,Social City View King,0.6 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Hyatt Place New York City/Times Square,986,"15,092",1,Hell's Kitchen,7.6,Good,NaN,FREE,No,King Room,1.7 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Millennium Hotel Broadway Times Square,784,"5,914",1,Manhattan,7.0,Good,871,FREE,No,Queen Room with Bath Tub - Hearing/Mobility Accessible,1.3 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,City Club Hotel,624,"1,256",1,Manhattan,7.3,Good,NaN,FREE,No,Petite Room,1.4 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Lotte New York Palace,"1,814",328,1,Midtown East,8.1,Very Good,NaN,FREE,No,Superior Room with Two Double Beds,1.3 km ,Subway Access,5
2023-04-08,2023-04-13,24,1,Iroquois New York Times Square,"1,023","1,737",1,Manhattan,8.2,Very Good,NaN,FREE,No,Superior Queen Room,1.4 km ,Subway Access,5
2023-04-08,2023-04-13,24,1,Pod 51,583,"7,060",1,Midtown East,7.8,Good,NaN,FREE,No,Standard Bunk Bed Room with Shared Bathroom,1.7 km ,Subway Access,3
2023-04-08,2023-04-13,24,1,Four Points by Sheraton Manhattan Midtown West,660,"1,990",1,Hudson Yards,8.0,Very Good,NaN,Not Free,Yes,Queen Room,2 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Warwick New York,935,"4,417",1,Manhattan,7.8,Good,NaN,Free,Yes,Premier King Bed,0.7 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,LUMA Hotel - Times Square,"1,191","2,141",1,Manhattan,9.0,Wonderful,NaN,FREE,No,Metro King Studio with Sofa Bed,1.5 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,citizenM New York Times Square,949,"2,750",1,Manhattan,8.7,Excellent,NaN,Free,Yes,King Room,0.8 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,"InterContinental New York Barclay Hotel, an IHG Hotel","1,059",897,1,Midtown East,8.0,Very Good,NaN,FREE,No,Classic King Room,1.5 km ,Subway Access,5
2023-04-08,2023-04-13,24,1,Walker Hotel Tribeca,803,"1,273",1,Chinatown,8.1,Very Good,NaN,Free,Yes,Walker Queen Room,5.8 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Moxy NYC East Village,803,"1,682",1,East Village,8.2,Very Good,NaN,FREE,No,"Guest room, 1 Queen",4.1 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,"Le Meridien New York, Central Park by Marriott","1,059",431,1,Manhattan,7.2,Good,NaN,FREE,No,"Guest Room, 1 King, Cozy King",500 m ,Subway Access,5
2023-04-08,2023-04-13,24,1,"Hotel Indigo - NYC Downtown - Wall Street, an IHG Hotel",583,551,1,Wall Street - Financial District,8.3,Very Good,NaN,FREE,No,Standard Room with Queen Bed - Non-Smoking,7.3 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Royalton Park Avenue,953,972,1,NoMad,8.2,Very Good,NaN,FREE,No,Superior Queen Room,2.7 km ,Subway Access,5
2023-04-08,2023-04-13,24,1,citizenM New York Bowery,913,"2,182",1,Lower East Side,8.8,Excellent,NaN,FREE,No,King Room,5.4 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Riu Plaza New York Times Square,"1,166","6,360",1,Hell's Kitchen,8.4,Very Good,"1,619",FREE,No,Deluxe King Room,1 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Hilton Garden Inn New York/Midtown Park Avenue,683,865,1,Manhattan,8.0,Very Good,NaN,FREE,No,Double Room with Two Double Beds,2.4 km ,Subway Access,3
2023-04-08,2023-04-13,24,1,Dylan Hotel NYC,932,"2,337",1,Murray Hill,7.8,Good,"1,096",FREE,No,Luxury Queen Room,1.8 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Courtyard by Marriott New York Manhattan/Central Park,832,"3,323",1,Manhattan,8.2,Very Good,NaN,Not Free,Yes,King or Queen Room with City View,450 m ,Subway Access,4
2023-04-08,2023-04-13,24,1,"Holiday Inn Express - Times Square South, an IHG Hotel",854,"3,280",1,Manhattan,7.7,Good,NaN,Free,Yes,King Room - Non-Smoking,2 km ,Subway Access,3
2023-04-08,2023-04-13,24,1,The Pearl Hotel,"1,096",970,1,Manhattan,8.6,Excellent,NaN,FREE,No,Superior Queen Room,0.8 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,The Blakely by LuxUrban,818,"2,502",1,Manhattan,7.8,Good,NaN,Free,Yes,Standard Queen Room,0.5 km ,Subway Access,Error
2023-04-08,2023-04-13,24,1,Sofitel New York,"1,085",522,1,Manhattan,7.5,Good,NaN,Free,Yes,Superior Queen Room,1.4 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,"Hotel Indigo NYC Financial District, an IHG Hotel",657,83,1,Wall Street - Financial District,8.8,Excellent,NaN,Free,Yes,Standard King Room,7.2 km ,Subway Access,3
2023-04-08,2023-04-13,24,1,Hyatt Centric Times Square New York,"1,107",622,1,Manhattan,8.3,Very Good,NaN,FREE,No,King Room,1.2 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,"Holiday Inn Express New York City Chelsea, an IHG Hotel",867,"3,019",1,Chelsea,7.9,Good,NaN,Free,Yes,Room Selected at Check-In,2.4 km ,Subway Access,3
2023-04-08,2023-04-13,24,1,TownePlace Suites by Marriott New York Manhattan/Chelsea,869,"2,408",1,Chelsea,8.1,Very Good,NaN,Not Free,Yes,King Studio with Kitchenette,2.5 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Carlton Arms Hotel,407,"1,077",1,Gramercy,7.5,Good,NaN,FREE,No,Double Room with Shared Bathroom,3.1 km ,Subway Access,2
2023-04-08,2023-04-13,24,1,Hampton Inn Times Square Central,859,"2,266",1,Manhattan,8.2,Very Good,NaN,FREE,No,King Room - Disability Access/Hearing Accessible,1.5 km ,Subway Access,3
2023-04-08,2023-04-13,24,1,Hotel Belleclaire Central Park,"1,118","2,256",1,Upper West Side,8.1,Very Good,NaN,FREE,No,Standard 1 Full,1.6 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Omni Berkshire Place,"1,087",531,1,Midtown East,8.7,Excellent,NaN,FREE,No,Deluxe King Room,1.1 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,OYO Times Square,630,"1,098",1,Manhattan,6.9,Review score,NaN,Free,Yes,Standard Full,1 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Arlo NoMad,950,"2,418",1,NoMad,8.1,Very Good,"1,056",Not Free,Yes,Queen Room Urban,2.4 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Walker Hotel Greenwich Village,"1,191",814,1,Greenwich Village,8.4,Very Good,NaN,FREE,No,Queen Room (The Grove),3.7 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Roxy Hotel New York,986,942,1,Tribeca,8.4,Very Good,NaN,Free,Yes,Superior King Room,5.8 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Ace Hotel New York,854,"1,031",1,NoMad,7.9,Good,NaN,FREE,No,Single Room,2.5 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,MOXY NYC Times Square,576,"8,730",1,Manhattan,8.0,Very Good,NaN,Not Free,Yes,Double Room,1.9 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Four Points by Sheraton Midtown - Times Square,949,"1,876",1,Hell's Kitchen,7.7,Good,NaN,FREE,No,King Room,1.6 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,"InterContinental New York Times Square, an IHG Hotel",949,"1,353",1,Hell's Kitchen,8.1,Very Good,NaN,FREE,No,Classic King Room - Low Floor,1.2 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Casablanca Hotel by Library Hotel Collection,"1,243",72,1,Manhattan,9.4,Wonderful,NaN,FREE,No,Petite Queen Room,1.3 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Pestana CR7 Times Square,836,"1,387",1,Hell's Kitchen,8.1,Very Good,"1,045",Free,Yes,Comfort Room,1.6 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Courtyard by Marriott New York World Trade Center Area,620,"2,464",1,Wall Street - Financial District,7.8,Good,NaN,Free,Yes,King Room,7.2 km ,Subway Access,3
2023-04-08,2023-04-13,24,1,SIXTY SoHo,"1,463",730,1,SoHo,8.3,Very Good,NaN,FREE,No,Superior Queen Room,5.2 km ,Subway Access,5
2023-04-08,2023-04-13,24,1,Residence Inn by Marriott New York Manhattan/Central Park,821,"1,277",1,Manhattan,8.4,Very Good,NaN,Not Free,Yes,King Studio,450 m ,Subway Access,4
2023-04-08,2023-04-13,24,1,"EVEN Midtown East - Grand Central, an IHG Hotel",729,886,1,Midtown East,8.3,Very Good,NaN,FREE,No,Standard King Room,2 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,ModernHaus SoHo,"1,375",462,1,SoHo,8.5,Very Good,NaN,FREE,No,Newly Renovated Standard Queen Room,5.4 km ,Subway Access,5
2023-04-08,2023-04-13,24,1,11 Howard,986,303,1,SoHo,7.3,Good,NaN,Free,Yes,Queen Room,5.6 km ,Subway Access,5
2023-04-08,2023-04-13,24,1,The Marlton Hotel,838,646,1,Greenwich Village,8.2,Very Good,NaN,FREE,No,Petite Full Room,4.1 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Artezen Hotel,624,898,1,Wall Street - Financial District,9.0,Wonderful,NaN,Not Free,Yes,Petite Queen Room,6.9 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Sixty LES,949,"1,050",1,Lower East Side,7.2,Good,NaN,FREE,No,Queen Studio,5.2 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,The Manhattan at Times Square,730,"4,084",1,Manhattan,5.6,Review score,913,Free,Yes,Standard Queen Room,0.7 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Executive Hotel Le Soleil New York,"1,059","2,489",1,Manhattan,8.2,Very Good,NaN,FREE,No,Executive Queen Room,2 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Dream Downtown,825,661,1,Chelsea,7.2,Good,NaN,FREE,No,Queen Room,3.4 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",913,623,1,Hell's Kitchen,8.5,Very Good,NaN,FREE,No,Leisure King Room - Non-Smoking,1.9 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Michelangelo Hotel,"1,096",701,1,Manhattan,8.5,Very Good,NaN,FREE,No,Executive King Room,0.7 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,"Candlewood Suites NYC -Times Square, an IHG Hotel",920,"1,370",1,Hell's Kitchen,7.5,Good,NaN,Free,Yes,Room Selected at Check-In,1.6 km ,Subway Access,3
2023-04-08,2023-04-13,24,1,Hotel Indigo Lower East Side New York,913,729,1,Lower East Side,7.6,Good,NaN,FREE,No,Queen Room,5.2 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,"1,023","4,553",1,Hell's Kitchen,7.6,Good,NaN,FREE,No,King Room,1.6 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,SoHo 54,510,"1,551",1,SoHo,6.8,Review score,NaN,FREE,No,SoHo King,5.3 km ,Subway Access,3
2023-04-08,2023-04-13,24,1,33 Seaport Hotel New York,"1,071",280,1,Wall Street - Financial District,8.6,Excellent,NaN,FREE,No,Superior Courtyard King,6.9 km ,,5
2023-04-08,2023-04-13,24,1,West Side YMCA,411,"7,526",1,Upper West Side,6.6,Review score,433,Not Free,Yes,Bunk Bed Room with Shared Bathroom,350 m ,Subway Access,3
2023-04-08,2023-04-13,24,1,The Belvedere Hotel,"1,096","3,683",1,Hell's Kitchen,8.0,Very Good,NaN,FREE,No,King Room - Disability Access,0.9 km ,Subway Access,4
2023-04-08,2023-04-13,24,1,The Evelyn NoMad,"1,096","2,611",1,NoMad,7.6,Good,NaN,FREE,No,Superior Queen Room,2.7 km ,Subway Access,5
2023-04-08,2023-04-13,24,1,AC Hotel by Marriott New York Times Square,"1,023",695,1,Manhattan,8.3,Very Good,NaN,Free,Yes,King Room - Hearing Accessible,1.6 km ,Subway Access,4
